3.867187500000000000e-01
3.872070312500000000e-01
3.876953125000000000e-01
3.886718750000000000e-01
3.891601562500000000e-01
3.896484375000000000e-01
3.906250000000000000e-01
3.911132812500000000e-01
3.916015625000000000e-01
3.930664062500000000e-01
3.935546875000000000e-01
3.945312500000000000e-01
3.955078125000000000e-01
3.964843750000000000e-01
3.969726562500000000e-01
3.984375000000000000e-01
3.994140625000000000e-01
4.003906250000000000e-01
4.018554687500000000e-01
4.028320312500000000e-01
4.042968750000000000e-01
4.047851562500000000e-01
4.062500000000000000e-01
4.077148437500000000e-01
4.086914062500000000e-01
4.101562500000000000e-01
4.116210937500000000e-01
4.125976562500000000e-01
4.145507812500000000e-01
4.160156250000000000e-01
4.174804687500000000e-01
4.184570312500000000e-01
4.204101562500000000e-01
4.218750000000000000e-01
4.228515625000000000e-01
4.248046875000000000e-01
4.262695312500000000e-01
4.277343750000000000e-01
4.291992187500000000e-01
4.311523437500000000e-01
4.321289062500000000e-01
4.340820312500000000e-01
4.360351562500000000e-01
4.370117187500000000e-01
4.389648437500000000e-01
4.409179687500000000e-01
4.423828125000000000e-01
4.443359375000000000e-01
4.458007812500000000e-01
4.472656250000000000e-01
4.492187500000000000e-01
4.506835937500000000e-01
4.526367187500000000e-01
4.545898437500000000e-01
4.560546875000000000e-01
4.580078125000000000e-01
4.594726562500000000e-01
4.614257812500000000e-01
4.628906250000000000e-01
4.648437500000000000e-01
4.663085937500000000e-01
4.682617187500000000e-01
4.702148437500000000e-01
4.721679687500000000e-01
4.741210937500000000e-01
4.755859375000000000e-01
4.775390625000000000e-01
4.790039062500000000e-01
4.809570312500000000e-01
4.829101562500000000e-01
4.843750000000000000e-01
4.863281250000000000e-01
4.877929687500000000e-01
4.897460937500000000e-01
4.916992187500000000e-01
4.936523437500000000e-01
4.951171875000000000e-01
4.970703125000000000e-01
4.990234375000000000e-01
5.004882812500000000e-01
5.024414062500000000e-01
5.043945312500000000e-01
5.063476562500000000e-01
5.078125000000000000e-01
5.092773437500000000e-01
5.117187500000000000e-01
5.131835937500000000e-01
5.151367187500000000e-01
5.166015625000000000e-01
5.185546875000000000e-01
5.205078125000000000e-01
5.219726562500000000e-01
5.239257812500000000e-01
5.253906250000000000e-01
5.273437500000000000e-01
5.292968750000000000e-01
5.307617187500000000e-01
5.327148437500000000e-01
5.341796875000000000e-01
5.361328125000000000e-01
5.380859375000000000e-01
5.395507812500000000e-01
5.415039062500000000e-01
5.429687500000000000e-01
5.444335937500000000e-01
5.463867187500000000e-01
5.478515625000000000e-01
5.493164062500000000e-01
5.512695312500000000e-01
5.527343750000000000e-01
5.546875000000000000e-01
5.561523437500000000e-01
5.576171875000000000e-01
5.595703125000000000e-01
5.610351562500000000e-01
5.629882812500000000e-01
5.644531250000000000e-01
5.659179687500000000e-01
5.673828125000000000e-01
5.688476562500000000e-01
5.703125000000000000e-01
5.722656250000000000e-01
5.732421875000000000e-01
5.751953125000000000e-01
5.766601562500000000e-01
5.776367187500000000e-01
5.795898437500000000e-01
5.805664062500000000e-01
5.820312500000000000e-01
5.834960937500000000e-01
5.849609375000000000e-01
5.859375000000000000e-01
5.874023437500000000e-01
5.888671875000000000e-01
5.898437500000000000e-01
5.913085937500000000e-01
5.927734375000000000e-01
5.937500000000000000e-01
5.947265625000000000e-01
5.961914062500000000e-01
5.971679687500000000e-01
5.981445312500000000e-01
5.991210937500000000e-01
